,payFrequency,apr,nPaidOff,loanStatus,state,leadType,leadCost,fpStatus,hasCF,NumPaymentsPaid,NumPaymentsMissed,NumPaymentsCancelled,isPaidOff,nLoanTaken,earningDiff,applicationYear
7792,0,11768081.773854656,0,3,25,4,4.363500465008609,4,1,0.0,2.0,11.0,0,1,-2.228560878097865,2016
7793,2,9277250.715763165,0,4,39,4,2.1153180105563267,4,1,3.0,0.0,0.0,1,1,502.36628328674266,2016
7794,0,9277250.715763165,0,4,20,4,4.363500465008609,4,1,2.0,0.0,0.0,1,1,352.2016253803061,2017
7795,4,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,4.0,4.0,16.0,1,1,239.21926272715507,2016
7796,0,4502857.4685344435,0,2,39,0,1.215398775016625,4,0,0.0,2.0,10.0,0,1,-2.1827976728347145,2015
7797,2,4502857.4685344435,0,5,39,6,-3.949745080857097,4,1,6.0,1.0,0.0,1,4,1073.9807497738736,2016
7798,4,4476471.770532292,0,2,39,0,2.1153180105563267,4,1,8.0,7.0,15.0,1,1,453.6163374959516,2016
7799,4,9277250.715763165,0,2,28,0,1.215398775016625,4,1,3.0,3.0,21.0,1,1,154.89796133336563,2016
7800,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,1.0,1.0,10.0,1,1,69.0949896735733,2015
7801,3,4266796.303330164,0,2,20,6,-3.949745080857097,4,1,8.0,1.0,4.0,1,1,1043.6958593938737,2016
7802,0,9277250.715763165,0,8,25,0,1.215398775016625,4,1,1.0,1.0,18.0,0,1,245.0729139470994,2016
7803,0,9277250.715763165,0,2,34,0,1.215398775016625,2,1,5.0,2.0,5.0,1,1,460.5815097835859,2016
7804,0,2464331.2566070086,0,4,37,4,4.363500465008609,4,1,1.0,0.0,0.0,1,1,65.41917175095556,2017
7805,0,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,12.0,0.0,2.0,1,2,2080.234161270516,2016
7806,0,510451.1013821627,0,3,3,7,-3.949745080857097,4,1,2.0,1.0,23.0,1,1,424.4543435889016,2017
7807,0,7692412.79472348,0,2,28,0,2.1153180105563267,4,0,2.0,1.0,9.0,1,1,129.77927972918627,2015
7808,0,9277250.715763165,0,2,13,0,2.8544212975884062,4,1,1.0,1.0,11.0,1,1,77.68466077542874,2016
7809,4,9277250.715763165,0,2,7,0,2.8544212975884062,4,1,1.0,2.0,24.0,0,1,43.0516448787295,2016
7810,0,2482690.655157639,0,9,12,0,2.1153180105563267,4,1,10.0,2.0,1.0,1,1,617.5468976505097,2015
7811,2,391698.93413437955,0,4,4,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.1895367790711298,2017
7812,4,9277250.715763165,0,2,35,4,2.1153180105563267,4,1,6.0,3.0,7.0,1,1,430.5876800029278,2015
7813,0,211743.0872871863,0,5,3,6,-3.949745080857097,4,1,10.0,0.0,44.0,1,1,4013.8430353982812,2016
7814,0,1874238.880294761,0,2,12,0,2.1153180105563267,4,1,5.0,3.0,6.0,1,1,339.6029276638172,2016
7815,4,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,2.0,0.0,25.0,1,3,1734.7987620503486,2017
7816,0,9277250.715763165,0,5,35,0,1.215398775016625,4,1,2.0,1.0,10.0,1,1,472.3812054083002,2015
7817,0,6496440.7745900145,0,3,28,6,-3.949745080857097,4,0,3.0,3.0,12.0,1,4,498.6413260891473,2016
7818,0,9277250.715763165,0,5,19,8,-3.949745080857097,4,0,1.0,0.0,13.0,1,3,297.774421225096,2017
7819,0,11768081.773854656,0,2,15,0,1.215398775016625,4,1,2.0,1.0,10.0,1,1,189.72597965555013,2016
7820,0,9277250.715763165,0,2,35,0,2.1153180105563267,4,0,1.0,2.0,9.0,1,1,68.20567859197116,2015
7821,0,5201997.259444528,0,3,20,4,5.239919521102256,4,1,0.0,2.0,11.0,0,1,-2.2624534744320517,2017
7822,0,4502857.4685344435,0,5,39,4,6.534465208576885,4,1,1.0,1.0,11.0,1,1,782.1657935460191,2015
7823,0,9277250.715763165,0,5,13,0,1.215398775016625,4,1,13.0,0.0,0.0,1,2,1126.5205656058592,2016
7824,0,11768081.773854656,1,2,19,4,2.1153180105563267,1,1,0.0,2.0,11.0,0,1,-2.235789232418207,2016
7825,0,1874238.880294761,0,5,12,6,-3.949745080857097,4,1,10.0,0.0,4.0,1,1,885.1904289670941,2016
7826,4,9277250.715763165,0,5,39,4,5.239919521102256,4,1,7.0,0.0,20.0,1,1,1045.6796121839047,2016
7827,0,9277250.715763165,0,2,13,0,1.215398775016625,4,1,0.0,2.0,11.0,0,1,-2.209749003574032,2015
7828,0,9277250.715763165,0,5,28,4,4.363500465008609,4,1,5.0,0.0,9.0,1,1,2897.9608195757014,2016
7829,0,9277250.715763165,0,2,34,0,2.8544212975884062,4,1,1.0,2.0,9.0,1,1,68.04580483654634,2015
7830,0,5201997.259444528,0,2,28,0,1.215398775016625,4,0,2.0,2.0,8.0,1,1,124.07180049847396,2015
7831,0,9277250.715763165,0,5,21,4,4.363500465008609,4,1,1.0,0.0,13.0,1,1,1094.9496017996535,2016
7832,2,391698.93413437955,0,4,4,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.1893903842249904,2017
7833,0,2482690.655157639,1,2,12,4,6.534465208576885,1,1,0.0,2.0,11.0,0,1,-2.248447864694039,2016
7834,0,5201997.259444528,0,2,28,6,1.215398775016625,4,0,0.0,1.0,11.0,0,1,-2.185583842590932,2015
7835,4,9277250.715763165,0,2,3,0,1.215398775016625,4,1,0.0,1.0,25.0,0,1,-2.2249516894804833,2016
7836,2,510451.1013821627,0,4,3,7,-3.949745080857097,4,1,5.0,2.0,0.0,1,1,2650.431111571248,2016
7837,0,5651967.550456223,0,3,20,4,4.363500465008609,4,1,3.0,1.0,9.0,1,1,479.80453126694647,2017
7838,3,2482690.655157639,0,5,12,6,-3.949745080857097,4,0,7.0,0.0,6.0,1,3,679.5084148290018,2016
7839,0,11768081.773854656,1,3,3,0,1.215398775016625,1,1,4.0,0.0,0.0,1,1,470.1767644313225,2017
7840,0,2464331.2566070086,0,3,37,4,4.363500465008609,4,1,3.0,1.0,10.0,1,1,229.15265161040313,2017
7841,4,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,22.0,0.0,3.0,1,1,887.1521467231512,2016
7842,0,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,4.0,1.0,9.0,1,1,387.826701497715,2016
7843,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,1.0,3.0,10.0,1,1,79.62363396040534,2016
7844,0,11768081.773854656,0,5,29,0,1.215398775016625,4,1,3.0,0.0,11.0,1,1,746.4767644313225,2016
7845,4,9277250.715763165,0,5,32,6,-3.949745080857097,4,1,3.0,2.0,20.0,1,1,894.9711106909602,2015
7846,1,4502857.4685344435,0,5,39,4,6.534465208576885,4,1,12.0,0.0,0.0,1,1,893.6824939204338,2016
7847,4,9277250.715763165,0,5,28,4,2.1153180105563267,4,1,11.0,0.0,16.0,1,1,1650.2682369332242,2016
7848,0,9277250.715763165,0,2,28,0,1.215398775016625,4,1,0.0,1.0,12.0,0,1,-2.2153539334960044,2016
7849,0,2482690.655157639,0,5,12,0,1.215398775016625,4,1,9.0,0.0,4.0,1,1,888.4478742580359,2015
7850,0,9277250.715763165,0,2,28,6,-3.949745080857097,4,0,0.0,2.0,19.0,0,1,-2.199073362002361,2015
7851,0,9277250.715763165,0,2,28,0,1.215398775016625,4,1,0.0,2.0,11.0,0,1,-2.22250208903121,2017
7852,4,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,11.0,0.0,15.0,1,3,766.7594564285561,2015
7853,2,4502857.4685344435,0,5,39,0,2.1153180105563267,4,1,5.0,1.0,2.0,1,1,1259.480169124029,2015
7854,0,5651967.550456223,0,2,20,0,2.1153180105563267,4,1,1.0,3.0,9.0,1,1,84.66464586464973,2015
7855,0,2482690.655157639,0,5,12,4,7.17766860487516,4,1,12.0,0.0,0.0,1,2,1380.0913251919833,2015
7856,4,9745994.598396378,0,5,22,0,2.8544212975884062,4,1,24.0,0.0,1.0,1,1,2374.61971430182,2016
7857,0,7003602.724033782,0,2,28,6,-3.949745080857097,4,0,2.0,1.0,9.0,1,1,259.0758837896709,2016
7858,4,5651967.550456223,0,2,20,0,2.1153180105563267,4,1,0.0,2.0,24.0,0,1,-2.218826977726453,2016
7859,0,9277250.715763165,0,5,28,0,2.8544212975884062,4,1,2.0,0.0,12.0,1,1,503.56849426008887,2016
7860,4,10819400.907835873,0,2,34,0,2.1153180105563267,4,1,2.0,1.0,23.0,1,1,96.30904894677,2016
7861,0,9277250.715763165,0,2,3,8,-3.949745080857097,4,0,0.0,3.0,11.0,0,1,-2.2357387603416745,2016
7862,4,2482690.655157639,0,2,12,0,2.1153180105563267,4,1,2.0,2.0,22.0,1,1,82.37199187631738,2016
7863,0,11768081.773854656,0,2,27,0,2.1153180105563267,4,1,0.0,2.0,11.0,0,1,-2.228560878097865,2016
7864,4,9277250.715763165,0,5,13,6,-3.949745080857097,4,1,13.0,0.0,14.0,1,2,1888.3378951412337,2016
7865,4,6496440.7745900145,0,5,18,6,-3.949745080857097,4,0,1.0,0.0,26.0,1,2,586.2760004181767,2016
7866,0,13550102.569088677,0,4,35,0,2.1153180105563267,4,1,7.0,0.0,0.0,1,1,1098.795335451659,2016
7867,0,9277250.715763165,0,2,28,7,-3.949745080857097,4,1,1.0,2.0,9.0,0,1,127.09664144907383,2015
7868,0,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,12.0,0.0,0.0,1,2,1048.914230446124,2016
7869,4,9277250.715763165,0,2,16,0,1.215398775016625,4,1,2.0,2.0,22.0,1,1,223.4637289998434,2016
7870,4,4502857.4685344435,0,5,27,0,2.1153180105563267,1,1,11.0,0.0,16.0,1,1,937.4046614134381,2016
7871,0,11768081.773854656,0,3,30,0,1.215398775016625,4,1,0.0,4.0,11.0,0,1,-2.2257902275844472,2016
7872,0,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,5.0,0.0,8.0,1,1,522.246450969166,2016
7873,0,9745994.598396378,0,2,22,0,2.8544212975884062,4,1,12.0,1.0,0.0,1,1,1610.8114251113777,2016
7874,4,9277250.715763165,0,2,28,4,2.1153180105563267,4,1,10.0,2.0,12.0,1,1,405.176010026774,2015
7875,2,13550102.569088677,0,3,35,0,1.215398775016625,4,1,0.0,1.0,0.0,0,1,-2.2243262602170324,2017
7876,2,9277250.715763165,0,4,30,0,1.215398775016625,4,1,2.0,1.0,0.0,1,1,371.8909993508645,2016
7877,0,9277250.715763165,0,5,28,0,1.215398775016625,5,1,10.0,1.0,6.0,1,2,2299.8541705620096,2015
7878,0,5965017.295757288,0,5,28,6,-3.949745080857097,4,0,3.0,0.0,11.0,1,5,868.8232608071917,2017
7879,0,11768081.773854656,0,7,27,6,-3.949745080857097,1,1,0.0,0.0,0.0,0,2,-2.240956307619971,2017
7880,0,9277250.715763165,0,5,30,8,-3.949745080857097,4,0,1.0,0.0,13.0,1,1,1145.6129139470995,2016
7881,0,4476471.770532292,0,8,39,0,2.1153180105563267,4,1,1.0,1.0,12.0,1,1,97.81146705034939,2016
7882,4,2482690.655157639,0,5,12,0,2.1153180105563267,4,1,26.0,0.0,0.0,1,1,1087.3624496930004,2016
7883,4,3073835.364502685,0,5,39,6,-3.949745080857097,4,0,23.0,0.0,2.0,1,3,1114.0210890253106,2015
7884,0,11768081.773854656,0,4,25,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.2452871964833614,2017
7885,4,2482690.655157639,0,5,12,7,-3.949745080857097,4,1,9.0,0.0,18.0,1,1,1543.7023743980205,2016
7886,0,2464331.2566070086,0,3,37,4,4.363500465008609,4,1,0.0,1.0,0.0,0,1,-2.192775759311034,2017
7887,4,9277250.715763165,0,2,34,0,2.8544212975884062,4,1,6.0,2.0,17.0,1,1,281.83069913488185,2015
7888,4,5651967.550456223,0,2,20,0,2.1153180105563267,4,1,0.0,3.0,24.0,0,1,-2.2158411867440693,2016
7889,2,11768081.773854656,0,3,2,4,2.8544212975884062,4,1,0.0,2.0,4.0,0,1,-2.203220109080964,2016
7890,0,4502857.4685344435,0,5,39,6,-3.949745080857097,4,0,5.0,0.0,9.0,1,5,497.03280887020725,2016
7891,0,3272.3901488844717,0,5,8,5,-3.949745080857097,4,0,12.0,0.0,0.0,1,1,739.1330520059215,2015
7892,0,5201997.259444528,0,9,20,0,2.1153180105563267,4,1,11.0,2.0,1.0,1,1,1204.7792735394899,2015
7893,4,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,23.0,2.0,0.0,1,1,750.3797478813782,2015
7894,0,6496440.7745900145,0,2,28,6,-3.949745080857097,4,1,6.0,2.0,20.0,1,1,943.0846166974912,2016
7895,4,9277250.715763165,0,2,18,4,5.239919521102256,4,1,5.0,2.0,17.0,1,1,400.6100372255898,2015
7896,0,9277250.715763165,0,2,7,0,1.215398775016625,1,1,2.0,1.0,10.0,1,1,452.5925444792499,2016
7897,0,11768081.773854656,1,4,7,0,2.8544212975884062,4,1,5.0,0.0,0.0,1,1,340.95270115432857,2017
7898,2,13550102.569088677,0,2,35,0,1.215398775016625,4,1,0.0,1.0,5.0,0,1,-2.2038163126391934,2016
7899,0,1874238.880294761,0,2,12,6,-3.949745080857097,1,1,1.0,2.0,10.0,1,2,149.17677229544674,2016
7900,0,11768081.773854656,0,4,30,4,4.363500465008609,4,1,6.0,0.0,0.0,1,1,874.8481222743167,2016
7901,4,2482690.655157639,0,8,12,6,-3.949745080857097,4,0,3.0,0.0,23.0,1,2,128.03121462024126,2016
7902,2,5651967.550456223,0,4,20,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.204927891740519,2017
7903,0,9277250.715763165,0,2,11,0,1.215398775016625,4,1,4.0,1.0,8.0,1,1,446.21900765418843,2016
7904,0,11768081.773854656,0,5,31,6,-3.949745080857097,4,1,4.0,1.0,9.0,1,2,690.064628076216,2016
7905,0,9277250.715763165,1,2,7,0,2.1153180105563267,4,1,0.0,2.0,11.0,0,1,-2.2096137407595022,2016
7906,0,4502857.4685344435,0,5,39,6,-3.949745080857097,4,1,7.0,0.0,7.0,1,2,483.4360815668726,2016
7907,0,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,1.0,2.0,9.0,1,1,140.25230794259824,2015
7908,2,13603339.378653467,0,5,13,6,-3.949745080857097,4,1,6.0,0.0,0.0,1,1,1074.2030489232993,2016
7909,3,11768081.773854656,0,4,24,4,4.363500465008609,4,1,4.0,0.0,0.0,1,1,322.63806646813566,2017
7910,4,11768081.773854656,0,4,25,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.2044456271758683,2017
7911,0,9277250.715763165,0,3,28,4,5.239919521102256,4,1,2.0,0.0,0.0,1,1,299.62675564320756,2017
7912,0,9277250.715763165,0,5,28,4,6.534465208576885,4,1,12.0,0.0,0.0,1,1,4562.539869353898,2015
7913,0,11768081.773854656,0,4,25,4,2.1153180105563267,4,1,6.0,0.0,0.0,1,1,1185.037132043535,2016
7914,0,9277250.715763165,0,9,28,6,1.215398775016625,4,0,2.0,2.0,18.0,1,1,45.419089997587456,2015
7915,0,6794422.212977779,0,5,28,4,2.8544212975884062,4,1,12.0,0.0,0.0,1,3,1032.5650161747344,2015
7916,0,3073835.364502685,0,5,35,0,2.1153180105563267,4,0,12.0,1.0,0.0,1,1,642.3114284067165,2015
7917,0,3073835.364502685,0,2,35,0,2.1153180105563267,4,0,1.0,4.0,22.0,1,1,49.99323670273633,2015
7918,0,9277250.715763165,0,2,35,0,1.215398775016625,4,0,1.0,2.0,9.0,1,1,69.18492273382347,2015
7919,4,6288689.034144229,0,5,22,6,-3.949745080857097,4,1,26.0,0.0,0.0,1,2,2200.522583922719,2016
7920,4,3073835.364502685,0,5,35,6,-3.949745080857097,6,0,24.0,1.0,0.0,1,1,893.4225094531085,2015
7921,0,2482690.655157639,0,4,12,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.178570636470427,2017
7922,0,2482690.655157639,0,2,12,0,2.1153180105563267,4,1,5.0,3.0,6.0,1,1,670.5213890836601,2016
7923,3,3073835.364502685,0,5,35,6,-3.949745080857097,4,1,10.0,0.0,3.0,1,3,2444.8668584225657,2016
7924,4,9277250.715763165,0,2,13,0,1.215398775016625,4,1,1.0,2.0,24.0,0,1,193.3370306629471,2016
7925,4,2482690.655157639,0,2,12,0,1.215398775016625,4,1,25.0,1.0,0.0,1,1,1035.5429159766825,2016
7926,0,12013081.630711285,1,2,28,0,1.215398775016625,1,1,5.0,2.0,6.0,1,1,419.746105411442,2016
7927,0,11768081.773854656,0,4,25,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.2238941113551727,2017
7928,2,5651967.550456223,0,5,20,0,1.215398775016625,4,1,2.0,0.0,5.0,1,1,665.5936232123056,2017
7929,3,9277250.715763165,0,2,3,0,1.215398775016625,4,1,1.0,1.0,10.0,1,1,208.2777553837014,2016
7930,0,13550102.569088677,0,3,35,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.218045788467998,2017
7931,0,9277250.715763165,0,2,28,6,-3.949745080857097,4,1,5.0,1.0,7.0,1,1,616.1449162012524,2016
7932,0,9277250.715763165,0,2,28,0,1.215398775016625,4,1,2.0,2.0,8.0,1,1,201.74972406106627,2015
7933,0,6794422.212977779,0,2,22,6,-3.949745080857097,4,1,7.0,3.0,4.0,1,1,1150.5936248657874,2016
7934,4,11768081.773854656,0,3,10,4,2.1153180105563267,4,1,8.0,2.0,16.0,1,1,434.6314316732567,2016
7935,0,7692412.79472348,0,5,28,0,1.215398775016625,4,0,12.0,0.0,0.0,1,1,779.1200359585504,2015
7936,3,9277250.715763165,0,2,3,0,1.215398775016625,4,1,2.0,2.0,8.0,1,1,199.4674116029534,2016
7937,0,9277250.715763165,1,2,7,0,2.8544212975884062,1,1,4.0,1.0,8.0,1,1,439.3396726666339,2016
7938,4,11768081.773854656,0,2,7,4,4.363500465008609,4,1,0.0,1.0,26.0,0,1,-2.258572618399751,2017
7939,4,9277250.715763165,0,2,34,0,1.215398775016625,4,1,22.0,3.0,0.0,1,1,1906.104666268443,2016
7940,0,11768081.773854656,0,5,2,4,4.363500465008609,4,1,4.0,0.0,10.0,1,1,570.5643742559874,2016
7941,0,13550102.569088677,0,3,35,0,2.1153180105563267,4,1,5.0,1.0,7.0,1,1,653.1224426019606,2016
7942,0,11768081.773854656,0,3,25,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.2133029086866416,2017
7943,0,9277250.715763165,0,2,39,4,2.8544212975884062,4,1,0.0,2.0,11.0,0,1,-2.211505739911103,2016
7944,2,4502857.4685344435,0,5,39,0,2.1153180105563267,4,0,6.0,2.0,0.0,1,1,676.3282912476704,2015
7945,1,9277250.715763165,0,5,13,4,5.239919521102256,5,1,12.0,0.0,0.0,1,1,1830.1795418732017,2015
7946,0,9277250.715763165,0,5,27,0,1.215398775016625,4,1,13.0,0.0,0.0,1,2,1032.3450268681795,2016
7947,0,9277250.715763165,0,2,20,6,-3.949745080857097,4,1,0.0,2.0,11.0,0,1,-2.210802110321222,2016
7948,0,3073835.364502685,0,2,35,6,1.215398775016625,4,0,0.0,2.0,10.0,0,1,-2.177976201514187,2015
7949,0,11768081.773854656,0,5,30,4,2.1153180105563267,4,1,3.0,0.0,11.0,1,1,1927.4549266844688,2016
7950,0,11768081.773854656,0,4,25,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.2058777345237517,2017
7951,0,4502857.4685344435,0,9,39,6,-3.949745080857097,4,1,5.0,1.0,9.0,1,2,788.1785848047132,2015
7952,1,9277250.715763165,0,2,18,0,1.215398775016625,4,1,18.0,2.0,4.0,1,1,1370.999744090493,2015
7953,0,10819400.907835873,0,4,28,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.2317883669864638,2017
7954,1,2482690.655157639,0,5,12,4,5.239919521102256,4,1,2.0,1.0,11.0,1,1,726.6365832343438,2016
7955,4,11768081.773854656,0,2,7,0,1.215398775016625,4,1,0.0,2.0,24.0,0,1,-2.218795323912235,2017
7956,0,1738517.0662475186,0,4,12,6,-3.949745080857097,4,0,2.0,0.0,0.0,1,2,346.9015064487103,2017
7957,4,9702783.594372187,0,4,32,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.2321837450732622,2017
7958,0,13603339.378653467,0,2,18,0,2.1153180105563267,4,1,3.0,1.0,10.0,1,1,176.34353177163274,2016
7959,2,5651967.550456223,0,2,20,0,2.8544212975884062,4,1,0.0,1.0,5.0,0,1,-2.2173532852083375,2016
7960,2,9277250.715763165,0,3,1,0,1.215398775016625,4,1,3.0,0.0,0.0,1,1,526.033976657493,2016
7961,3,14953834.116213271,0,2,28,4,4.363500465008609,4,0,1.0,1.0,10.0,1,1,59.40322781375016,2014
7962,0,4502857.4685344435,0,5,39,6,-3.949745080857097,4,1,4.0,0.0,9.0,1,1,789.6161982577001,2015
7963,4,2482690.655157639,1,5,12,0,1.215398775016625,1,1,26.0,0.0,0.0,1,1,1097.0820137088444,2016
7964,4,391698.93413437955,0,3,4,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.1888233007882816,2017
7965,4,1874238.880294761,0,5,12,0,2.1153180105563267,4,1,26.0,0.0,1.0,1,2,1034.194873098874,2016
7966,4,2482690.655157639,0,5,12,4,4.363500465008609,4,1,11.0,0.0,14.0,1,1,815.5755830058614,2016
7967,3,9277250.715763165,0,5,2,8,-3.949745080857097,4,0,3.0,0.0,10.0,1,1,987.2398921157538,2016
7968,0,11768081.773854656,0,4,29,6,-3.949745080857097,4,1,3.0,0.0,0.0,1,1,281.2266970913134,2017
7969,0,9277250.715763165,0,2,35,0,2.1153180105563267,4,0,8.0,4.0,0.0,1,1,607.0114862941546,2015
7970,0,11768081.773854656,0,2,36,0,2.1153180105563267,4,1,0.0,2.0,11.0,0,1,-2.2257902275844472,2016
7971,0,13550102.569088677,0,2,35,7,-3.949745080857097,4,1,0.0,2.0,11.0,0,1,-2.232239470793243,2016
7972,4,11768081.773854656,0,5,21,6,-3.949745080857097,4,1,3.0,0.0,24.0,1,1,691.921985430197,2017
7973,4,2482690.655157639,0,5,12,4,5.239919521102256,4,1,24.0,0.0,0.0,1,2,1039.384686282756,2016
7974,4,9277250.715763165,0,5,20,0,2.1153180105563267,4,1,23.0,2.0,0.0,1,1,1193.6779613333654,2016
7975,0,391698.93413437955,0,3,4,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.1888666350903256,2017
7976,0,11768081.773854656,0,5,5,4,2.1153180105563267,4,1,1.0,0.0,13.0,1,1,447.34457620605673,2016
7977,0,9277250.715763165,0,5,34,0,1.215398775016625,4,1,5.0,0.0,8.0,1,1,734.292914604044,2016
7978,4,9277250.715763165,0,5,16,8,-3.949745080857097,4,0,7.0,0.0,20.0,1,1,1698.4302249359591,2017
7979,4,9745994.598396378,0,2,32,0,2.8544212975884062,4,1,0.0,3.0,21.0,0,1,-2.230199653886307,2015
7980,4,11768081.773854656,1,3,30,4,4.363500465008609,1,1,1.0,1.0,24.0,0,1,68.46143167325668,2017
7981,0,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,12.0,0.0,0.0,1,2,780.3699452563031,2015
7982,0,9277250.715763165,0,2,28,0,2.8544212975884062,4,1,4.0,1.0,8.0,1,1,454.4180732257546,2016
7983,3,9277250.715763165,0,5,18,6,-3.949745080857097,4,1,12.0,0.0,0.0,1,1,3048.911543236676,2015
7984,4,5651967.550456223,0,5,20,0,2.1153180105563267,4,1,24.0,0.0,0.0,1,1,1273.2449590935669,2016
7985,4,9277250.715763165,0,2,34,0,2.1153180105563267,2,1,0.0,2.0,24.0,0,1,-2.2082973116222684,2016
7986,1,70968.50907658483,0,5,8,4,7.602923723518207,2,1,4.0,0.0,9.0,1,1,3925.560185896541,2016
7987,0,9277250.715763165,0,3,28,4,2.8544212975884062,4,1,2.0,0.0,0.0,1,1,264.27447918645174,2017
7988,0,8265030.803068223,0,5,19,8,-3.949745080857097,4,0,1.0,0.0,13.0,1,1,896.9602479753635,2017
7989,0,9277250.715763165,0,4,39,0,1.215398775016625,4,1,2.0,0.0,0.0,1,1,182.28782057969565,2017
7990,0,280483.0507934411,0,5,3,7,-3.949745080857097,4,1,1.0,0.0,24.0,1,1,3090.134273574808,2016
7991,4,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,0.0,1.0,23.0,0,1,-2.2301033203401444,2015
7992,4,7003602.724033782,0,2,18,6,-3.949745080857097,4,1,5.0,2.0,19.0,1,1,335.8210505849239,2016
7993,0,2482690.655157639,0,5,12,4,6.534465208576885,4,1,12.0,0.0,0.0,1,2,1001.5565563483732,2015
7994,0,8167805.959048733,0,5,28,6,-3.949745080857097,4,1,2.0,0.0,12.0,1,6,351.4353628541911,2016
7995,4,11768081.773854656,0,2,19,0,1.215398775016625,4,1,2.0,3.0,21.0,1,1,133.84240263613373,2016
7996,4,2482690.655157639,0,5,12,0,1.215398775016625,1,1,26.0,1.0,0.0,1,1,705.805749410325,2016
7997,0,9277250.715763165,0,8,28,0,2.1153180105563267,4,1,4.0,1.0,7.0,1,1,411.4768785630601,2016
7998,3,10819400.907835873,0,2,13,4,2.1153180105563267,4,1,1.0,2.0,9.0,1,1,156.99786321826429,2016
7999,0,9277250.715763165,0,2,7,0,1.215398775016625,4,1,4.0,2.0,7.0,1,1,514.834215850397,2016
8000,0,9277250.715763165,0,7,13,4,4.363500465008609,4,1,3.0,2.0,0.0,1,1,335.48867360937305,2016
8001,0,11768081.773854656,0,3,15,4,4.363500465008609,4,1,1.0,2.0,10.0,1,1,90.78745904284987,2017
8002,0,4476471.770532292,0,5,39,0,2.1153180105563267,4,1,7.0,1.0,7.0,1,1,577.4743040122025,2016
8003,0,4476471.770532292,0,5,39,0,2.1153180105563267,4,1,3.0,0.0,11.0,1,2,677.734295611018,2016
8004,0,3073835.364502685,0,5,35,6,-3.949745080857097,4,1,12.0,0.0,0.0,1,2,1010.2961154371725,2016
8005,0,11768081.773854656,0,5,7,6,-3.949745080857097,4,1,1.0,0.0,13.0,1,1,977.400440670707,2016
8006,4,9277250.715763165,0,3,34,0,1.215398775016625,4,1,7.0,3.0,17.0,1,1,451.1148384646783,2016
8007,0,2482690.655157639,0,5,12,0,1.215398775016625,4,1,12.0,0.0,0.0,1,1,644.8811832076643,2016
8008,3,5651967.550456223,0,7,20,4,4.363500465008609,4,1,3.0,2.0,0.0,1,1,258.6151276433523,2017
8009,0,9277250.715763165,0,5,20,0,2.1153180105563267,1,1,13.0,0.0,0.0,1,2,1105.7516294499605,2016
8010,4,9277250.715763165,0,2,16,4,2.1153180105563267,4,1,0.0,2.0,24.0,0,1,-2.2559478715832895,2016
8011,0,2482690.655157639,0,3,12,0,2.1153180105563267,4,1,4.0,3.0,8.0,1,1,510.8448402861008,2016
8012,0,9277250.715763165,0,9,34,6,-3.949745080857097,4,1,10.0,1.0,3.0,1,1,697.1141459780899,2016
8013,0,9277250.715763165,0,2,13,4,5.239919521102256,1,1,3.0,2.0,7.0,1,1,517.0047481092137,2015
8014,4,7012404.759381109,0,5,28,6,-3.949745080857097,4,0,16.0,5.0,20.0,1,2,488.55367031065,2016
8015,4,9277250.715763165,0,3,38,6,-3.949745080857097,4,1,1.0,2.0,23.0,1,2,92.81849947147724,2017
8016,0,9277250.715763165,0,2,13,6,-3.949745080857097,4,1,4.0,2.0,7.0,1,1,756.3185917859945,2016
8017,3,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,12.0,0.0,0.0,1,1,1481.6680801554,2016
8018,3,860328.3378437713,0,2,3,7,-3.949745080857097,4,1,4.0,2.0,31.0,1,1,980.3681179959214,2016
